"Duration","[0.001, 0.0050000000000000001, 5]","","[0.001, 0.0050000000000000001, 15]","","[0.001, 0.0050000000000000001, 30]","","[0.001, 0.0050000000000000001, 60]","","[0.001, 0.01, 5]","","[0.001, 0.01, 15]","","[0.001, 0.01, 30]","","[0.001, 0.01, 60]","","[0.001, 0.014999999999999999, 5]","","[0.001, 0.014999999999999999, 15]","","[0.001, 0.014999999999999999, 30]","","[0.001, 0.014999999999999999, 60]","","[0.001, 0.02, 5]","","[0.001, 0.02, 15]","","[0.001, 0.02, 30]","","[0.001, 0.02, 60]","","[0.002, 0.0050000000000000001, 5]","","[0.002, 0.0050000000000000001, 15]","","[0.002, 0.0050000000000000001, 30]","","[0.002, 0.0050000000000000001, 60]","","[0.002, 0.01, 5]","","[0.002, 0.01, 15]","","[0.002, 0.01, 30]","","[0.002, 0.01, 60]","","[0.002, 0.014999999999999999, 5]","","[0.002, 0.014999999999999999, 15]","","[0.002, 0.014999999999999999, 30]","","[0.002, 0.014999999999999999, 60]","","[0.002, 0.02, 5]","","[0.002, 0.02, 15]","","[0.002, 0.02, 30]","","[0.002, 0.02, 60]","","[0.0030000000000000001, 0.0050000000000000001, 5]","","[0.0030000000000000001, 0.0050000000000000001, 15]","","[0.0030000000000000001, 0.0050000000000000001, 30]","","[0.0030000000000000001, 0.0050000000000000001, 60]","","[0.0030000000000000001, 0.01, 5]","","[0.0030000000000000001, 0.01, 15]","","[0.0030000000000000001, 0.01, 30]","","[0.0030000000000000001, 0.01, 60]","","[0.0030000000000000001, 0.014999999999999999, 5]","","[0.0030000000000000001, 0.014999999999999999, 15]","","[0.0030000000000000001, 0.014999999999999999, 30]","","[0.0030000000000000001, 0.014999999999999999, 60]","","[0.0030000000000000001, 0.02, 5]","","[0.0030000000000000001, 0.02, 15]","","[0.0030000000000000001, 0.02, 30]","","[0.0030000000000000001, 0.02, 60]","","[0.0040000000000000001, 0.0050000000000000001, 5]","","[0.0040000000000000001, 0.0050000000000000001, 15]","","[0.0040000000000000001, 0.0050000000000000001, 30]","","[0.0040000000000000001, 0.0050000000000000001, 60]","","[0.0040000000000000001, 0.01, 5]","","[0.0040000000000000001, 0.01, 15]","","[0.0040000000000000001, 0.01, 30]","","[0.0040000000000000001, 0.01, 60]","","[0.0040000000000000001, 0.014999999999999999, 5]","","[0.0040000000000000001, 0.014999999999999999, 15]","","[0.0040000000000000001, 0.014999999999999999, 30]","","[0.0040000000000000001, 0.014999999999999999, 60]","","[0.0040000000000000001, 0.02, 5]","","[0.0040000000000000001, 0.02, 15]","","[0.0040000000000000001, 0.02, 30]","","[0.0040000000000000001, 0.02, 60]",""
165,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,203.31875,0.746868462315,203.7375,1.31426468669,203.135,1.10253495787,203.228125,1.11713454129,202.244736842,1.09619223994,201.955,0.752347204281,201.78,0.654418182736,201.77,0.53419885909
166,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,204.075,0.106066017178,-,0,204.277272727,0.884693064391,203.588888889,0.868827434599,203.936666667,1.22466710734,204.61,1.52364694073,202.65,0.574939610355,202.76,0.732443638931,203.01,0.863072845618,202.3125,0.58486953111
167,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,210.4,0,-,0,208.7,1.41421356237,205.0875,1.05467034919,205.175,1.04569222156,205.85,1.32539302347,204.803846154,1.27858345094,204.0475,0.774677352193,204.0,1.23367112491,203.621052632,0.595659249505,203.46,0.698984225408
168,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,205.65,0,206.85,0,206.314285714,1.65899424495,205.654545455,1.16607344225,206.092307692,1.17328707659,205.914705882,1.70154017601,205.0275,1.11278160244,204.865,0.717103090291,204.8725,0.82453735034,204.26,0.558333987955
169,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,207.3875,1.75695048308,207.15,1.60468065359,207.05,0.992242638948,206.935294118,1.07220052723,205.931578947,0.524724934904,205.907894737,0.645983994877,205.7525,0.812480769003,205.4275,0.515924056019
170,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,208.65,0.282842712475,208.172222222,0.696917817569,208.755,1.88007830806,208.110714286,1.26979383115,207.741666667,0.792818141859,206.821052632,0.722133372853,206.897368421,0.89806484612,206.9975,0.939971304153,206.41,0.399209745689
171,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,209.825,1.02530483272,-,0,209.75,0.353553390593,-,0,209.383333333,1.00374299499,209.783333333,1.7302456473,208.611111111,1.13517008026,208.842307692,0.798656724822,208.188235294,1.28105540129,208.1375,1.27525797184,207.6825,0.752937230906,207.4775,0.478889889553
172,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,209.75,0,-,0,210.5,0,210.16,1.78584713792,210.6875,1.70282185584,210.322727273,1.78176368191,210.1875,1.86610008988,208.8075,0.568070371845,209.4275,1.15638672734,209.1975,1.21930469833,208.3075,0.313417075409
173,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,212.8,0,-,0,-,0,210.725,0.954594154602,211.675,1.70126003723,210.605555556,1.00232368912,211.39375,1.27722028901,210.872727273,1.12591377031,210.271052632,1.41021233522,209.74,0.653049526614,209.75,0.737443916113,209.4525,0.534709709734
174,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,213.1,0,213.125,0.318198051534,-,0,212.95,0,212.04375,1.01187149805,212.08,1.16814192441,211.67,0.740570350773,211.515,0.798279399709,211.0675,1.19210947484,211.105,1.0865081684,210.8075,0.777525596126,210.4825,0.629384620086
175,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,214.25,0,-,0,-,0,213.55,0,212.905555556,0.99857537411,212.941666667,0.886728751529,213.053846154,0.867098018888,212.820588235,1.22027901824,211.935,0.735401787783,212.1375,0.946861158054,211.9425,1.16701091412,211.67,0.935470610526
176,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,214.605,1.06287085031,214.792857143,1.43015983123,214.555555556,1.54968634819,214.068181818,1.53692431942,212.7775,0.817324743809,213.211764706,1.14612518565,212.79,0.84317694965,212.573684211,0.482000582369
177,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,215.2,1.62634559673,216.12,2.4737623168,215.605,1.5530346637,215.611538462,1.76648825901,214.75,1.11803398875,214.110526316,0.9287953589,213.7975,0.663220809464,213.827777778,0.404468504635,213.6525,0.436033255613
178,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,217.3,0,-,0,216.9625,1.50564414312,215.96875,0.758258107206,216.6125,1.3108748442,215.5,0.496138938357,215.2425,0.918132400726,214.94,0.84364497397,214.6925,0.541993153967,214.6,0.412310562562
179,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,216.0,0,-,0,-,0,216.8,0,217.2,0.874902591981,216.89375,0.511606363749,217.834615385,1.45807873235,216.909090909,1.15819216493,216.2375,0.708941946996,216.1775,1.02089679359,215.8925,1.24089049095,215.375,0.539126974596
180,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,217.4,0,-,0,218.6,0,217.45,0.720243014545,218.2125,1.20230433514,218.592857143,1.8948237762,217.382142857,1.01557243102,217.095,0.661517394449,216.944444445,0.58382332362,217.1,0.6643710476,216.74,0.959111430879
181,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,219.16875,1.37553560997,218.978571429,1.12170151365,218.986363636,0.762591276206,218.530769231,1.04712671582,218.302631579,1.05823144972,217.8575,0.880979568435,218.018421053,1.13739596915,217.65,0.548922389299
182,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,222.3,0,220.40625,0.694590064098,220.585,1.12547520828,220.034615385,1.0108545509,220.416666667,1.14714967679,219.615,1.30576656252,218.875,0.944722181385,218.77631579,0.764374911839,218.565,0.554669175939
183,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,220.575,1.3081475452,221.845,1.44999042142,221.566666667,1.06332810866,220.738888889,0.71884359294,221.085294118,0.911517400047,220.475,1.16590827481,219.952631579,0.828397664204,219.765789474,0.597692932956,219.54,0.711114766073
184,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,222.0,0,-,0,221.6,0,222.772727273,1.20713786213,221.785,1.09037455338,222.49,0.9862386459,221.918181818,1.49118622701,221.186842105,0.860529892512,221.007894737,0.902967816256,220.6225,0.803524309396,220.38,0.538369859171
185,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,223.2,0,224.5,0,-,0,-,0,223.91,1.58208722895,223.664285714,1.81078120474,223.55,1.61915615883,222.75,0.991001177262,222.1225,1.03102848498,221.8275,0.906188518786,222.305,0.928340341402,221.7325,0.831022673704
186,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,224.6,0.876070773397,223.8375,1.38779173837,224.575,1.51492574075,223.669230769,0.833551253558,223.389473684,1.43435805883,223.1,0.771703515471,223.125,0.790985394769,222.665,0.789586833997
187,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,226.45,0,-,0,-,0,224.3,0,224.80625,0.942806410973,225.625,1.1972506383,224.194444445,0.765851015393,224.613636364,0.82707040483,224.230555556,1.9035677717,224.55,1.47532333655,224.1425,1.68212545686,223.4225,0.640204531463
188,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,226.875,0.0353553390593,-,0,-,0,-,0,226.883333333,1.83539278267,226.32,0.77035345423,226.85,1.16220234285,226.409090909,1.89351765001,225.0225,0.759410262881,224.923684211,0.607903597313,225.1,0.656946685332,224.715,0.906134066995
189,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,226.892857143,0.789740765182,227.15625,1.21403621386,228.083333333,1.83320075278,226.882142857,0.719403370017,226.555555556,1.67515485578,226.322222222,0.901505639639,225.7725,0.788815734604,226.0775,1.11478992593
190,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,228.785714286,1.36891510746,228.65,0.952890339966,228.205555556,1.50362986728,228.642307692,1.65779046649,227.471052632,1.29864414225,227.1125,0.824760730854,227.057894737,1.02730271935,226.605,0.676854178496
191,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,231.7,0,229.4,0,229.3,1.26787223331,229.528571429,1.64895349208,228.9125,1.39687150447,228.346153846,0.766882634019,228.178125,1.02907219539,228.235,1.39171420236,228.1125,1.51838513594,227.9775,0.950550394578
192,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,230.95,0,229.427777778,0.538580954402,230.10625,0.782138780159,230.527272727,1.49755861928,230.193333333,1.52008771677,229.175,0.985353262862,229.1525,0.823579319032,228.502631579,0.69671325287,228.7075,0.627709914564
193,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,229.95,0,231.1125,1.68887289832,231.483333333,1.38089644796,230.94,0.724875468232,230.775,1.03043949631,230.285,0.806242095025,230.263157895,0.994406873086,230.1675,1.01725572524,229.83,0.689469666521
194,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,233.3,0,232.392857143,1.00764931542,231.895833333,1.14979411859,232.52,1.39745800971,232.364285714,1.25949143757,231.4475,1.32937213118,231.060526316,1.12528748763,230.9575,1.03749128088,230.4375,0.60084917978
195,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,232.75,0,233.25,0,-,0,233.016666667,1.15902257671,232.6375,0.405982054494,233.42,1.45284204234,232.683333333,0.778219120814,231.85,0.729916281349,232.755263158,1.56869502886,232.12,0.873950498418,231.52,0.541780689753
196,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,234.85,0,234.45,0,234.2,1.35330283803,233.608333333,0.92812535073,234.20625,1.2613591026,233.993333333,1.36563259369,233.111111111,0.747850951562,233.334210526,0.945905302927,232.925,0.8814611076,232.7475,0.923305702925
197,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,235.4,0,234.7625,1.12686353591,234.94,0.780544681617,235.5,1.22474487139,235.4,1.66408132814,234.168421053,0.988153514603,234.336111111,1.09568747631,234.02,0.949154748628,233.84,1.04044524882
198,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,238.3,0,236.4,0,-,0,-,0,236.025,1.21356911628,236.555555556,1.71070972926,235.833333333,0.663324958071,235.04375,1.03144749191,235.057894737,0.627885153577,234.927777778,0.552859471088,234.9425,0.967127461256,234.7475,0.705891560183
199,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,236.5,0,-,0,-,0,237.25,1.07470926301,236.971428572,1.0379696298,236.633333333,0.497661196666,236.89,1.43851775565,236.3075,0.919850531337,236.640625,1.10260581503,235.965,0.969685244646,235.7225,0.462110433372
200,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,238.1,0,-,0,-,0,238.04,1.0466613588,237.614285714,0.934395653937,238.495833333,1.29955557671,238.066666667,1.34884209602,237.542105263,1.19399692419,237.255882353,0.642476252708,237.47631579,1.69126583273,236.691666667,0.845446279645
201,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,240.46,2.82342876659,238.827777778,1.50293693961,239.566666667,1.62538456988,239.25,1.29509564406,238.642105263,1.14652411395,238.195,0.99827482768,237.942105263,1.50695269758,237.660526316,0.83891115729
202,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,240.325,0.813172798365,239.2,0,240.5625,1.58356514594,240.416666667,0.895916662791,240.404166667,1.47053767738,240.175,0.90928848863,238.755263158,0.949838398074,239.205,0.947559191319,238.734210526,0.480755375419,238.8125,0.534808130868
